case_id,route_id,trip_id,start_stop,end_stop,first_arrival,last_departure,duration_seconds,duration_label,event_count
FR-08A::176273-0,FR-08A,176273-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T06:20:00+05:00,2026-04-23T07:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176275-0,FR-08A,176275-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T06:40:00+05:00,2026-04-23T07:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176277-0,FR-08A,176277-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T07:00:00+05:00,2026-04-23T07:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176279-0,FR-08A,176279-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T07:20:00+05:00,2026-04-23T08:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176281-0,FR-08A,176281-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T07:40:00+05:00,2026-04-23T08:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176283-0,FR-08A,176283-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T08:00:00+05:00,2026-04-23T08:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176285-0,FR-08A,176285-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T08:20:00+05:00,2026-04-23T09:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176287-0,FR-08A,176287-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T08:40:00+05:00,2026-04-23T09:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176320-0,FR-08A,176320-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T08:45:00+05:00,2026-04-23T09:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176321-0,FR-08A,176321-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T08:50:00+05:00,2026-04-23T09:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176322-0,FR-08A,176322-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T08:55:00+05:00,2026-04-23T09:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176289-0,FR-08A,176289-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:00:00+05:00,2026-04-23T09:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176323-0,FR-08A,176323-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:00:00+05:00,2026-04-23T09:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176324-0,FR-08A,176324-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:05:00+05:00,2026-04-23T09:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176325-0,FR-08A,176325-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:10:00+05:00,2026-04-23T09:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176326-0,FR-08A,176326-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:15:00+05:00,2026-04-23T10:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176291-0,FR-08A,176291-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:20:00+05:00,2026-04-23T10:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176327-0,FR-08A,176327-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:20:00+05:00,2026-04-23T10:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176328-0,FR-08A,176328-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:25:00+05:00,2026-04-23T10:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176329-0,FR-08A,176329-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:30:00+05:00,2026-04-23T10:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176364-0,FR-08A,176364-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:35:00+05:00,2026-04-23T10:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176293-0,FR-08A,176293-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:40:00+05:00,2026-04-23T10:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176330-0,FR-08A,176330-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:40:00+05:00,2026-04-23T10:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176331-0,FR-08A,176331-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:45:00+05:00,2026-04-23T10:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176332-0,FR-08A,176332-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:50:00+05:00,2026-04-23T10:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176333-0,FR-08A,176333-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T09:55:00+05:00,2026-04-23T10:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176295-0,FR-08A,176295-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:00:00+05:00,2026-04-23T10:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176334-0,FR-08A,176334-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:00:00+05:00,2026-04-23T10:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176335-0,FR-08A,176335-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:05:00+05:00,2026-04-23T10:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176336-0,FR-08A,176336-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:10:00+05:00,2026-04-23T10:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176337-0,FR-08A,176337-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:15:00+05:00,2026-04-23T11:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176297-0,FR-08A,176297-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:20:00+05:00,2026-04-23T11:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176338-0,FR-08A,176338-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:20:00+05:00,2026-04-23T11:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176339-0,FR-08A,176339-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:25:00+05:00,2026-04-23T11:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176340-0,FR-08A,176340-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:30:00+05:00,2026-04-23T11:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176341-0,FR-08A,176341-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:35:00+05:00,2026-04-23T11:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176299-0,FR-08A,176299-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:40:00+05:00,2026-04-23T11:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176342-0,FR-08A,176342-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:40:00+05:00,2026-04-23T11:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176343-0,FR-08A,176343-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:45:00+05:00,2026-04-23T11:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176344-0,FR-08A,176344-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:50:00+05:00,2026-04-23T11:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176345-0,FR-08A,176345-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T10:55:00+05:00,2026-04-23T11:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176301-0,FR-08A,176301-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:00:00+05:00,2026-04-23T11:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176346-0,FR-08A,176346-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:00:00+05:00,2026-04-23T11:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176347-0,FR-08A,176347-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:05:00+05:00,2026-04-23T11:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176348-0,FR-08A,176348-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:10:00+05:00,2026-04-23T11:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176349-0,FR-08A,176349-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:15:00+05:00,2026-04-23T12:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176303-0,FR-08A,176303-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:20:00+05:00,2026-04-23T12:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176350-0,FR-08A,176350-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:20:00+05:00,2026-04-23T12:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176351-0,FR-08A,176351-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:25:00+05:00,2026-04-23T12:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176352-0,FR-08A,176352-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:30:00+05:00,2026-04-23T12:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176353-0,FR-08A,176353-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:35:00+05:00,2026-04-23T12:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176305-0,FR-08A,176305-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:40:00+05:00,2026-04-23T12:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176354-0,FR-08A,176354-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:40:00+05:00,2026-04-23T12:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176355-0,FR-08A,176355-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:45:00+05:00,2026-04-23T12:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176356-0,FR-08A,176356-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:50:00+05:00,2026-04-23T12:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176357-0,FR-08A,176357-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T11:55:00+05:00,2026-04-23T12:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176307-0,FR-08A,176307-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:00:00+05:00,2026-04-23T12:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176358-0,FR-08A,176358-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:00:00+05:00,2026-04-23T12:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176359-0,FR-08A,176359-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:05:00+05:00,2026-04-23T12:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176360-0,FR-08A,176360-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:10:00+05:00,2026-04-23T12:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176361-0,FR-08A,176361-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:15:00+05:00,2026-04-23T13:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176309-0,FR-08A,176309-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:20:00+05:00,2026-04-23T13:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176362-0,FR-08A,176362-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:20:00+05:00,2026-04-23T13:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176363-0,FR-08A,176363-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:25:00+05:00,2026-04-23T13:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176365-0,FR-08A,176365-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:30:00+05:00,2026-04-23T13:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176366-0,FR-08A,176366-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:35:00+05:00,2026-04-23T13:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176311-0,FR-08A,176311-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:40:00+05:00,2026-04-23T13:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176367-0,FR-08A,176367-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:40:00+05:00,2026-04-23T13:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176368-0,FR-08A,176368-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:45:00+05:00,2026-04-23T13:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176369-0,FR-08A,176369-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:50:00+05:00,2026-04-23T13:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176370-0,FR-08A,176370-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T12:55:00+05:00,2026-04-23T13:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176313-0,FR-08A,176313-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:00:00+05:00,2026-04-23T13:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176371-0,FR-08A,176371-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:00:00+05:00,2026-04-23T13:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176372-0,FR-08A,176372-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:05:00+05:00,2026-04-23T13:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176373-0,FR-08A,176373-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:10:00+05:00,2026-04-23T13:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176374-0,FR-08A,176374-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:15:00+05:00,2026-04-23T14:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176315-0,FR-08A,176315-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:20:00+05:00,2026-04-23T14:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176375-0,FR-08A,176375-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:20:00+05:00,2026-04-23T14:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176376-0,FR-08A,176376-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:25:00+05:00,2026-04-23T14:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176377-0,FR-08A,176377-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:30:00+05:00,2026-04-23T14:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176378-0,FR-08A,176378-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:35:00+05:00,2026-04-23T14:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176317-0,FR-08A,176317-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:40:00+05:00,2026-04-23T14:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176379-0,FR-08A,176379-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:40:00+05:00,2026-04-23T14:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176380-0,FR-08A,176380-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:45:00+05:00,2026-04-23T14:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176381-0,FR-08A,176381-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:50:00+05:00,2026-04-23T14:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176382-0,FR-08A,176382-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T13:55:00+05:00,2026-04-23T14:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176319-0,FR-08A,176319-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:00:00+05:00,2026-04-23T14:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176383-0,FR-08A,176383-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:00:00+05:00,2026-04-23T14:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176384-0,FR-08A,176384-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:05:00+05:00,2026-04-23T14:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176385-0,FR-08A,176385-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:10:00+05:00,2026-04-23T14:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176386-0,FR-08A,176386-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:15:00+05:00,2026-04-23T15:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176272-0,FR-08A,176272-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:20:00+05:00,2026-04-23T15:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176387-0,FR-08A,176387-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:20:00+05:00,2026-04-23T15:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176388-0,FR-08A,176388-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:25:00+05:00,2026-04-23T15:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176389-0,FR-08A,176389-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:30:00+05:00,2026-04-23T15:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176390-0,FR-08A,176390-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:35:00+05:00,2026-04-23T15:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176274-0,FR-08A,176274-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:40:00+05:00,2026-04-23T15:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176391-0,FR-08A,176391-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:40:00+05:00,2026-04-23T15:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176392-0,FR-08A,176392-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:45:00+05:00,2026-04-23T15:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176393-0,FR-08A,176393-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:50:00+05:00,2026-04-23T15:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176394-0,FR-08A,176394-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T14:55:00+05:00,2026-04-23T15:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176276-0,FR-08A,176276-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:00:00+05:00,2026-04-23T15:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176395-0,FR-08A,176395-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:00:00+05:00,2026-04-23T15:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176396-0,FR-08A,176396-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:05:00+05:00,2026-04-23T15:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176397-0,FR-08A,176397-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:10:00+05:00,2026-04-23T15:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176398-0,FR-08A,176398-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:15:00+05:00,2026-04-23T16:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176278-0,FR-08A,176278-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:20:00+05:00,2026-04-23T16:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176399-0,FR-08A,176399-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:20:00+05:00,2026-04-23T16:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176400-0,FR-08A,176400-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:25:00+05:00,2026-04-23T16:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176401-0,FR-08A,176401-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:30:00+05:00,2026-04-23T16:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176402-0,FR-08A,176402-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:35:00+05:00,2026-04-23T16:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176280-0,FR-08A,176280-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:40:00+05:00,2026-04-23T16:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176403-0,FR-08A,176403-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:40:00+05:00,2026-04-23T16:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176404-0,FR-08A,176404-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:45:00+05:00,2026-04-23T16:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176405-0,FR-08A,176405-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:50:00+05:00,2026-04-23T16:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176406-0,FR-08A,176406-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T15:55:00+05:00,2026-04-23T16:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176282-0,FR-08A,176282-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:00:00+05:00,2026-04-23T16:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176407-0,FR-08A,176407-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:00:00+05:00,2026-04-23T16:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176408-0,FR-08A,176408-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:05:00+05:00,2026-04-23T16:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176409-0,FR-08A,176409-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:10:00+05:00,2026-04-23T16:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176410-0,FR-08A,176410-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:15:00+05:00,2026-04-23T17:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176284-0,FR-08A,176284-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:20:00+05:00,2026-04-23T17:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176411-0,FR-08A,176411-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:20:00+05:00,2026-04-23T17:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176412-0,FR-08A,176412-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:25:00+05:00,2026-04-23T17:10:00+05:00,2700,45 min 0 sec,23
FR-08A::176413-0,FR-08A,176413-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:30:00+05:00,2026-04-23T17:15:00+05:00,2700,45 min 0 sec,23
FR-08A::176414-0,FR-08A,176414-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:35:00+05:00,2026-04-23T17:20:00+05:00,2700,45 min 0 sec,23
FR-08A::176286-0,FR-08A,176286-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:40:00+05:00,2026-04-23T17:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176415-0,FR-08A,176415-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:40:00+05:00,2026-04-23T17:25:00+05:00,2700,45 min 0 sec,23
FR-08A::176416-0,FR-08A,176416-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:45:00+05:00,2026-04-23T17:30:00+05:00,2700,45 min 0 sec,23
FR-08A::176417-0,FR-08A,176417-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:50:00+05:00,2026-04-23T17:35:00+05:00,2700,45 min 0 sec,23
FR-08A::176418-0,FR-08A,176418-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T16:55:00+05:00,2026-04-23T17:40:00+05:00,2700,45 min 0 sec,23
FR-08A::176288-0,FR-08A,176288-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:00:00+05:00,2026-04-23T17:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176419-0,FR-08A,176419-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:00:00+05:00,2026-04-23T17:45:00+05:00,2700,45 min 0 sec,23
FR-08A::176420-0,FR-08A,176420-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:05:00+05:00,2026-04-23T17:50:00+05:00,2700,45 min 0 sec,23
FR-08A::176421-0,FR-08A,176421-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:10:00+05:00,2026-04-23T17:55:00+05:00,2700,45 min 0 sec,23
FR-08A::176422-0,FR-08A,176422-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:15:00+05:00,2026-04-23T18:00:00+05:00,2700,45 min 0 sec,23
FR-08A::176290-0,FR-08A,176290-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:20:00+05:00,2026-04-23T18:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176423-0,FR-08A,176423-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:20:00+05:00,2026-04-23T18:05:00+05:00,2700,45 min 0 sec,23
FR-08A::176424-0,FR-08A,176424-0,PIMS Hospital,Capt. Naeem Tufail Shaheed Chow,2026-04-23T17:25:00+05:00,2026-04-23T18:10:00+05:00,2700,45 min 0 sec,23
